DateID,ProductID,StoreID,CustomerID,QuantityOrdered,OrderAmount,DiscountAmount,ShippingCost,TotalAmount
20241230,491,36,751,18,529,66.87502331949926,50.048148063453866,412.0768286170469
20241230,398,48,481,6,909,109.15610038855147,100.60344544613504,699.2404541653135
20241230,923,21,588,19,358,34.40872278466529,50.0503910205968,273.54088619473794
20241230,480,16,584,9,217,20.009793852542565,30.37432518003569,166.61588096742173
20241230,962,100,179,1,472,49.54830970954419,67.68666819348083,354.765022096975
20241230,16,25,55,9,727,76.7746766834627,66.09220527677806,584.1331180397592
20241230,733,66,555,9,714,82.21538146263276,43.937028098463074,587.8475904389041
20241230,315,63,292,19,379,9.20872495135685,43.6058280549976,326.18544699364554
20241230,594,95,213,10,168,5.972080706229611,12.468151934393589,149.5597673593768
20241230,439,79,437,19,296,20.308305472318143,38.68179696288751,237.00989756479436
20241230,516,62,184,17,507,16.848892790091497,44.24585097745178,445.90525623245674
20241230,459,92,5,11,114,12.096885626728263,9.292629612444284,92.61048476082746
20241230,460,29,13,20,637,27.805909799428147,52.371012799423035,556.8230774011488
20241230,357,59,853,7,448,23.069337327282405,59.95014397032426,364.98051870239334
20241230,87,30,514,15,968,20.342387060624414,128.11039239460146,819.5472205447741
20241230,117,76,305,7,618,63.109787443760325,66.81154012602438,488.0786724302153
20241230,985,70,168,5,309,8.997351265300427,37.150846508931956,262.85180222576764
20241230,117,96,918,14,739,28.02060526708948,94.37311267133487,616.6062820615757
20241230,450,54,5,5,249,22.580890549729705,27.05780279289999,199.3613066573703
20241230,610,27,576,9,290,10.124232750373059,21.01334485203236,258.86242239759457
20241230,401,73,259,16,131,5.819644508076075,9.64729962316474,115.53305586875919
20241230,548,26,286,6,747,78.60604519747896,72.10905223278523,596.2849025697358
20241230,371,74,871,15,840,94.82026673668054,109.79409447972974,635.3856387835897
20241230,884,42,336,10,291,37.36895589409608,31.017854805015478,222.61318930088845
20241230,311,58,497,12,870,129.96921420645802,114.1541724111084,625.8766133824336
20241230,536,21,991,18,134,5.791523797827613,9.78345355406117,118.42502264811122
20241230,602,4,27,12,877,22.16537968257659,60.43358990366437,794.401030413759
20241230,202,48,104,9,643,28.537171886003993,80.88045461830252,533.5823734956934
20241230,339,79,466,16,318,9.301638275963331,27.855640127366964,280.8427215966697
20241230,899,36,270,15,582,20.93272095101736,77.38934719290269,483.67793185607997
20241230,527,77,318,4,691,78.38057830657733,102.68633726148374,509.93308443193894
20241230,986,71,761,17,256,7.84066293132597,17.061490480352244,231.09784658832177
20241230,746,65,573,10,414,17.969682957635783,44.16136267644183,351.8689543659224
20241230,204,42,132,16,118,14.969791540041546,14.339242853706173,88.69096560625228
20241230,878,4,143,16,347,12.433064497598892,30.75336734472204,303.8135681576791
20241230,716,95,958,18,311,23.01972908943721,39.70663614761699,248.2736347629458
20241230,568,29,721,1,482,58.51318778565997,25.98836195795036,397.4984502563897
