DateID,ProductID,StoreID,CustomerID,QuantityOrdered,OrderAmount,DiscountAmount,ShippingCost,TotalAmount
20241230,852,12,193,20,937,106.7539937800094,47.04865351748498,783.1973527025057
20241230,609,59,85,15,958,70.99951767918671,141.2956064711546,745.7048758496587
20241230,884,8,153,4,160,21.11247503845588,10.648722918504287,128.23880204303984
20241230,52,84,290,19,104,8.735681532691885,14.965753195633166,80.29856527167495
20241230,170,66,711,13,459,58.278206809875584,64.31444961723867,336.40734357288574
20241230,466,33,536,14,850,18.45916427422885,72.7416876154979,758.7991481102732
20241230,608,99,966,10,758,43.476019126940216,77.9764990083349,636.5474818647249
20241230,226,9,434,19,643,53.26560977797478,68.6971843763574,521.0372058456678
20241230,78,96,897,19,467,57.122377232519355,39.96247082702845,369.91515194045223
20241230,815,69,111,2,447,53.30781826590188,49.48901206126908,344.20316967282906
20241230,652,99,482,13,141,8.801277758754386,13.174038848756155,119.02468339248946
20241230,418,65,103,5,180,24.334191083667285,16.222340464112637,139.4434684522201
20241230,506,72,769,3,881,73.45201892749431,74.05447288859618,733.4935081839095
20241230,320,91,69,18,986,108.70604448732,131.7151507299555,745.5788047827245
20241230,950,91,14,11,597,57.44309476941215,72.75020163990874,466.80670359067915
20241230,31,88,878,3,596,16.66127292029886,44.58139094283859,534.7573361368626
20241230,849,15,562,16,732,99.16901024589262,108.04480292992167,524.7861868241857
20241230,257,7,740,2,242,15.886806000738602,17.986865297437816,208.12632870182358
20241230,539,24,666,3,240,19.069986296838973,32.47354796922598,188.45646573393503
20241230,378,14,383,20,697,83.24729638543029,76.56078267478769,537.191920939782
20241230,977,46,203,14,525,16.742146314410206,59.94352099332669,448.31433269226306
20241230,505,60,345,20,134,16.661615384327174,19.932991166531952,97.40539344914087
20241230,553,59,236,10,838,92.54466065148517,71.83123889252184,673.624100455993
20241230,741,3,308,16,390,29.873705196518646,38.96516307611462,321.16113172736675
20241230,6,51,42,4,971,83.38726650338995,63.28407428863069,824.3286592079794
20241230,262,12,455,1,410,10.279748775209884,54.87262836860836,344.8476228561818
20241230,832,50,407,19,985,75.66143775776483,55.83827146975643,853.5002907724787
20241230,54,65,950,14,543,29.881956224851187,60.078246947894705,453.0397968272541
20241230,217,66,814,18,110,9.732946662208134,8.667215443730804,91.59983789406107
20241230,331,59,205,4,835,80.0459989183797,55.058920985449596,699.8950800961707
20241230,97,38,86,15,138,8.905769857229863,11.744289882933732,117.3499402598364
20241230,652,81,734,3,516,35.53661003212698,31.94864751251124,448.5147424553618
20241230,10,74,474,10,751,43.55799636624977,81.57441000707237,625.8675936266778
20241230,885,2,482,2,697,29.16712627986501,98.0575558123151,569.77531790782
20241230,472,53,580,4,999,61.454278935189784,132.89871045715068,804.6470106076595
20241230,116,54,600,5,609,85.93283713515001,36.90906542428717,486.1580974405628
20241230,727,71,362,16,182,16.138002801674244,13.015887432608974,152.8461097657168
20241230,48,24,529,12,164,23.824931338488504,20.260264919772148,119.91480374173935
20241230,959,53,130,2,539,36.71993784503589,68.57174992645399,433.7083122285101
20241230,185,76,761,8,576,30.919570536127228,61.22633524387599,483.8540942199968
20241230,860,58,162,5,312,20.903591905047442,43.95884375714556,247.137564337807
20241230,462,43,708,15,554,79.93349004741167,72.83961886902777,401.22689108356053
20241230,385,41,856,9,909,113.65544358306607,135.94273993227742,659.4018164846565
20241230,732,28,250,1,667,87.43341723756318,82.26873292353658,497.2978498389002
20241230,597,69,113,1,505,10.95491002495497,74.5058173744716,419.53927260057344
20241230,605,69,773,2,282,20.77960123656596,35.73830933377971,225.48208942965434
20241230,336,20,335,7,205,21.45149361476131,13.468311676898528,170.08019470834017
20241230,591,89,697,8,779,60.643889793522426,75.30878607660317,643.0473241298744
20241230,280,2,290,5,843,38.76450327977133,96.70575431131041,707.5297424089183
20241230,435,81,926,9,155,20.77545246279227,9.699659210268003,124.52488832693973
20241230,899,48,104,14,220,15.117288743458626,32.651159342783444,172.23155191375793
20241230,74,30,375,19,378,25.195163455035864,52.933989071665586,299.87084747329857
20241230,167,5,804,5,139,17.09695239450473,19.86397939508208,102.03906821041319
20241230,751,15,480,4,633,60.97560256946798,56.097718024977276,515.9266794055548
20241230,106,53,614,11,920,55.27780565451785,64.09616058577733,800.6260337597048
20241230,219,1,745,17,527,21.78334025770626,58.288235601663935,446.9284241406298
20241230,386,93,987,5,437,27.564349182319198,31.9439794463275,377.4916713713533
20241230,341,82,532,4,173,15.505709052220007,16.914873054770432,140.57941789300958
20241230,995,26,832,6,746,105.4325308602153,50.15840779255634,590.4090613472283
20241230,661,35,272,9,932,23.721026265019603,93.60154383170136,814.6774299032791
20241230,826,53,437,12,248,31.139733809197818,21.93891440387908,194.92135178692308
20241230,110,84,398,2,110,8.78794703965543,12.300612597031321,88.91144036331325
20241230,684,36,409,4,562,75.07101653294858,57.1019801161288,429.8270033509226
20241230,361,44,757,4,968,46.19331379294769,59.67380978229641,862.1328764247559
20241230,382,28,299,10,849,108.74460880590277,97.65425717581894,642.6011340182783
20241230,68,98,910,16,218,28.831229655130166,21.748089793059016,167.42068055181082
20241230,878,51,310,7,834,81.37504304007987,82.01616254182181,670.6087944180983
20241230,643,47,206,16,861,80.55570508934157,52.88667768814686,727.5576172225116
20241230,183,3,494,12,479,16.17953340278877,44.971419564595664,417.84904703261554
20241230,391,2,326,6,725,35.2687254368924,77.67309849660046,612.0581760665071
20241230,716,100,852,18,292,9.489317227742239,17.9099807195814,264.60070205267635
20241230,513,73,193,10,402,42.104288649943626,43.628317281424685,316.2673940686317
20241230,107,9,350,8,466,66.23070612361357,42.44709542728351,357.3221984491029
20241230,182,49,79,10,582,40.721959714668785,58.0819921017574,483.1960481835738
20241230,58,35,894,20,953,142.7313283054165,54.94957949842618,755.3190921961573
20241230,264,69,750,4,521,21.573921560221695,59.95860812246157,439.4674703173167
20241230,586,1,309,2,494,32.37925504084285,49.77868643388208,411.8420585252751
20241230,815,62,596,11,318,23.1833647224967,24.168796385885152,270.64783889161816
20241230,275,43,200,1,921,108.10546510680874,55.683165950481566,757.2113689427097
20241230,2,2,865,5,644,77.40111601650887,94.00213085042449,472.5967531330666
20241230,856,54,286,4,230,21.818670870355266,31.104658418566245,177.0766707110785
20241230,783,51,613,6,438,65.29558230101317,45.14574678752026,327.5586709114666
20241230,640,85,182,19,552,65.59636873216076,52.89001137866987,433.5136198891694
20241230,66,19,186,16,901,32.76544886942719,110.27410584353566,757.9604452870371
20241230,498,2,908,13,800,74.74091640519883,67.21539764333767,658.0436859514634
20241230,936,63,185,20,636,26.78815229934473,84.07790361806667,525.1339440825886
20241230,282,1,254,3,890,62.24184014582923,111.46841959392123,716.2897402602496
20241230,437,18,76,6,687,32.68864852076157,96.37418016695537,557.937171312283
20241230,349,79,112,9,252,10.266504450138374,19.995478482339013,221.7380170675226
20241230,556,98,647,19,279,31.944599753664367,34.89557618046655,212.1598240658691
20241230,371,44,500,5,443,62.68888503982864,33.24588637992032,347.0652285802511
20241230,45,51,386,19,993,146.2936824808938,73.80309864255592,772.9032188765502
20241230,665,10,15,5,413,38.17347414866284,20.846796862145887,353.97972898919124
20241230,677,63,201,17,657,58.77801700484913,75.15734067161073,523.0646423235402
20241230,764,82,554,12,570,27.22660055952138,58.44168884992439,484.3317105905542
20241230,479,58,659,16,810,109.8619102581222,94.3666731736371,605.7714165682407
20241230,970,82,557,15,293,6.206134281658978,20.359388629647594,266.4344770886934
20241230,580,21,173,18,418,11.61395148300105,42.37013133734928,364.01591717964965
20241230,416,100,918,19,311,42.4521513937196,35.553670324909284,232.99417828137112
20241230,598,85,136,16,628,75.7259617089784,41.41679018143302,510.85724810958857
20241230,134,92,403,12,182,12.406071059560633,13.117694533780247,156.47623440665913
20241230,938,65,538,9,970,56.41103067965282,88.87388327840111,824.715086041946
20241230,557,4,949,8,805,103.98350657613925,40.400704594315734,660.615788829545
20241230,190,42,439,9,712,100.49184639263014,54.580235494540275,556.9279181128296
20241230,562,65,33,18,767,56.28588206832923,114.17355758407876,596.540560347592
20241230,463,66,141,18,459,57.58179134692618,51.64594065505073,349.7722679980231
20241230,757,49,917,5,184,27.505641715325265,25.88194001055436,130.6124182741204
20241230,478,50,295,2,832,104.14409740671881,53.72756059571093,674.1283419975703
20241230,687,19,711,15,569,85.2366227399105,46.52070460714765,437.24267265294185
20241230,996,3,461,14,232,19.763795451897774,17.940348901742215,194.29585564636
20241230,565,60,372,1,802,103.14718135376667,102.9478041386896,595.9050145075437
20241230,965,28,380,19,724,92.24621269755416,82.63566908015864,549.1181182222872
20241230,137,66,488,5,122,4.122031797795093,17.147842086004985,100.73012611619993
20241230,713,12,166,4,534,72.89853118347013,60.444525034662874,400.65694378186697
20241230,280,3,588,7,917,114.21746791564556,46.639970855590946,756.1425612287635
20241230,416,97,754,19,716,16.268479109293985,77.799512766847,621.9320081238591
20241230,185,77,210,18,951,20.6192327541113,137.10511421448362,793.2756530314051
20241230,291,90,20,18,648,72.31463615510795,37.97063196715165,537.7147318777404
20241230,972,92,207,11,203,21.031825892625672,19.78475351664877,162.18342059072558
20241230,885,23,291,9,297,26.48911662262373,23.495566257819124,247.01531711955715
20241230,968,80,626,9,286,41.845578968525835,16.187055634397172,227.967365397077
20241230,776,71,111,20,871,116.38960320743665,97.00099446805095,657.6094023245124
20241230,186,27,56,1,924,116.92911389669105,78.04896863513952,729.0219174681695
20241230,726,14,216,3,667,43.047356416885684,45.75359292129558,578.1990506618188
20241230,177,56,71,19,204,19.910797525664798,16.6141430490108,167.4750594253244
20241230,908,55,582,1,759,51.608622767017614,60.19648819596884,647.1948890370136
20241230,740,95,894,20,850,19.24600793308413,118.46620874586783,712.287783321048
20241230,149,12,390,5,251,35.57119645411253,32.07659587843179,183.35220766745567
20241230,480,98,958,15,221,27.1153252335725,11.781139661287234,182.10353510514028
20241230,206,55,447,15,358,34.69503401624587,23.31207456887408,299.99289141488003
20241230,925,59,847,7,638,85.05822239504917,70.80785102318474,482.1339265817661
20241230,369,68,247,3,750,90.49788326977553,84.50199118192029,575.0001255483041
20241230,266,70,507,12,346,14.03182040863257,31.750358100968967,300.2178214903985
20241230,296,11,762,3,633,57.008595409990434,79.92446545969239,496.06693913031717
20241230,129,2,297,14,763,90.80863464379031,97.57596372697938,574.6154016292303
20241230,464,84,740,1,231,20.250258194039358,15.838645636281802,194.91109616967884
20241230,257,39,868,6,847,116.62168368883124,67.12644603128085,663.251870279888
20241230,525,87,241,11,104,6.629714163181575,12.629352012933523,84.7409338238849
20241230,683,39,524,18,111,4.479652233370052,15.153860974183798,91.36648679244615
20241230,562,46,448,13,409,22.719342003029563,31.86948114641815,354.4111768505523
20241230,806,85,631,9,193,24.021857533499908,21.905927659087485,147.0722148074126
20241230,615,70,312,3,188,22.295533136038507,14.795462048273595,150.9090048156879
20241230,413,4,472,6,799,107.87093985946026,58.92529631513352,632.2037638254062
20241230,274,30,30,20,110,4.431125415591461,13.872332318752669,91.69654226565586
20241230,796,4,483,11,970,24.585109236803106,107.27843864989343,838.1364521133034
20241230,752,60,6,3,714,24.383204554990833,104.66356000744327,584.9532354375659
20241230,638,88,126,16,892,122.5902363632955,124.93930406709805,644.4704595696064
20241230,688,1,57,11,629,88.69108078689618,46.50562253707262,493.8032966760312
20241230,425,30,636,19,781,64.22666377466504,67.54069103466321,649.2326451906717
20241230,128,89,312,18,886,95.62806590980057,49.54444492224622,740.8274891679532
20241230,852,25,922,6,180,12.633618656417816,12.290658520558177,155.07572282302402
20241230,54,92,706,2,986,127.81863008165033,122.81249631606599,735.3688736022837
20241230,242,50,986,12,572,77.07302620212454,29.12017107285189,465.80680272502354
20241230,643,87,969,15,331,31.245574834346744,38.736413800875944,261.0180113647773
20241230,96,4,374,8,598,60.61798631991907,81.9059989265118,455.47601475356913
20241230,359,58,356,10,494,46.95076774429109,52.75152793888908,394.2977043168198
20241230,804,50,349,15,437,35.1781475654221,29.397439760529235,372.42441267404865
20241230,717,3,57,18,455,19.712424541036793,36.56566582068001,398.7219096382832
20241230,336,38,201,1,318,20.86025604831655,19.506625650318902,277.63311830136456
20241230,917,24,846,6,643,16.491734485435504,57.182297754538425,569.3259677600261
20241230,17,49,311,3,912,42.63616572974463,51.16094131147291,818.2028929587825
20241230,651,69,124,8,981,146.4404907223947,98.72762550263937,735.831883774966
20241230,470,45,393,16,890,70.62293213759627,98.43257438541804,720.9444934769857
20241230,437,54,210,5,388,27.550258830215647,36.16285818634314,324.2868829834412
20241230,495,45,81,1,993,21.653203306543684,61.69839525169589,909.6484014417604
20241230,582,57,633,1,436,36.03101251577406,33.25813358136177,366.7108539028642
20241230,577,97,108,4,408,36.52827225011831,59.441301499184576,312.03042625069713
20241230,939,61,497,14,100,6.34584718245977,9.174655628939696,84.47949718860053
20241230,435,31,700,10,443,35.38617668504832,43.6418154711113,363.9720078438404
20241230,502,61,51,18,891,84.50670055979354,78.44025817726497,728.0530412629415
20241230,352,88,615,6,541,11.026151538601122,41.22440755828791,488.74944090311095
20241230,15,92,821,1,998,80.21275094096234,59.09963949477726,858.6876095642604
20241230,738,66,994,19,160,15.232201073021594,16.93625147603275,127.83154745094566
20241230,692,39,415,15,253,5.723330790533491,29.47125994145853,217.80540926800796
20241230,106,29,923,15,565,49.90352072645473,81.71577489544627,433.380704378099
20241230,594,95,25,18,915,20.738055947918905,133.75367583724602,760.5082682148351
20241230,249,67,778,14,918,112.5863706159714,102.39643824777305,703.0171911362555
20241230,787,5,129,19,225,20.10092454701673,33.441442362115524,171.45763309086774
20241230,294,64,372,9,872,107.00143401948323,98.29578455646802,666.7027814240487
20241230,850,48,96,1,551,46.11513597303862,38.88086016788711,466.00400385907426
20241230,310,47,869,12,391,14.385696116722393,37.25866802392232,339.3556358593553
20241230,598,55,470,1,329,40.59195207850563,45.651746074824096,242.75630184667028
20241230,438,1,342,6,409,54.2640913546948,54.4535966551114,300.2823119901938
20241230,127,51,620,14,116,5.856481568265844,15.513535735624867,94.6299826961093
20241230,860,75,824,3,822,91.51122137156342,66.68024765951994,663.8085309689167
20241230,656,64,897,17,928,116.28376853796598,77.13893344620145,734.5772980158326
20241230,927,71,435,13,697,54.99191147369216,48.82560811901838,593.1824804072894
20241230,492,12,931,11,386,48.46819313475468,48.4945390646947,289.03726780055064
20241230,732,34,848,4,763,97.1349206034555,46.81459868720286,619.0504807093416
20241230,726,64,895,10,817,119.76112821287698,43.77324205224709,653.465629734876
20241230,854,42,779,1,558,33.33556817151171,72.70175662332699,451.9626752051613
20241230,749,62,767,20,494,36.127037873499006,43.94149883676212,413.9314632897389
20241230,483,60,838,1,765,24.350361048207724,47.54237161555019,693.1072673362421
20241230,970,71,77,19,987,56.909420992587194,147.695848718051,782.3947302893619
20241230,435,90,115,8,667,86.6231816454091,87.061057465831,493.3157608887599
20241230,774,34,303,6,985,60.16671760580629,107.2899558807801,817.5433265134136
20241230,766,70,886,7,879,85.86554783784513,57.490510902537416,735.6439412596175
20241230,536,76,970,12,429,54.171902117219,46.9471138272672,327.8809840555138
